timestamp,temp_C,pressure_Pa,bmp_alt_m,lat,lon,gps_alt_m,speed_kmh,course_deg,heater,rssi_dBm,raw
2026-05-21T09:11:01,39.6,100252,89.5,21.446310,106.692000,61.2,0.2,56.1,OFF,-68,39.6|100252|89.5|21.446310|106.692000|61.2|0.2|56.1|OFF
2026-05-21T09:11:08,39.6,100247,89.9,21.446308,106.692000,60.4,1.7,108.9,OFF,-54,39.6|100247|89.9|21.446308|106.692000|60.4|1.7|108.9|OFF
2026-05-21T09:11:15,39.7,100244,90.3,21.446304,106.692000,60.9,0.3,108.9,OFF,-56,39.7|100244|90.3|21.446304|106.692000|60.9|0.3|108.9|OFF
2026-05-21T09:11:22,39.8,100248,90.0,21.446301,106.692010,60.7,0.7,66.7,OFF,-68,39.8|100248|90.0|21.446301|106.692010|60.7|0.7|66.7|OFF
2026-05-21T09:11:29,39.9,100247,90.1,21.446304,106.691990,60.9,0.3,66.7,OFF,-53,39.9|100247|90.1|21.446304|106.691990|60.9|0.3|66.7|OFF
2026-05-21T09:11:36,39.9,100250,89.6,21.446270,106.692030,60.3,5.1,141.9,OFF,-58,39.9|100250|89.6|21.446270|106.692030|60.3|5.1|141.9|OFF
2026-05-21T09:11:43,40.0,100248,90.2,21.446201,106.692050,60.3,3.3,182.5,OFF,-42,40.0|100248|90.2|21.446201|106.692050|60.3|3.3|182.5|OFF
2026-05-21T09:11:50,40.1,100245,90.1,21.446167,106.692050,59.5,0.6,182.5,OFF,-41,40.1|100245|90.1|21.446167|106.692050|59.5|0.6|182.5|OFF
2026-05-21T09:11:57,40.1,100241,90.1,21.446207,106.692040,58.1,2.4,320.9,OFF,-56,40.1|100241|90.1|21.446207|106.692040|58.1|2.4|320.9|OFF
2026-05-21T09:12:04,40.1,100248,89.8,21.446228,106.692020,58.9,0.1,320.9,OFF,-49,40.1|100248|89.8|21.446228|106.692020|58.9|0.1|320.9|OFF
2026-05-21T09:12:11,40.2,100248,90.1,21.446228,106.692020,59.6,0.3,320.9,OFF,-49,40.2|100248|90.1|21.446228|106.692020|59.6|0.3|320.9|OFF
2026-05-21T09:12:18,40.3,100245,90.4,21.446224,106.692020,60.9,0.2,320.9,OFF,-51,40.3|100245|90.4|21.446224|106.692020|60.9|0.2|320.9|OFF
2026-05-21T09:12:25,40.3,100248,90.0,21.446226,106.692020,60.9,0.1,320.9,OFF,-60,40.3|100248|90.0|21.446226|106.692020|60.9|0.1|320.9|OFF
2026-05-21T09:12:32,40.4,100242,90.4,21.446226,106.692020,59.8,0.4,320.9,OFF,-56,40.4|100242|90.4|21.446226|106.692020|59.8|0.4|320.9|OFF
2026-05-21T09:12:39,40.5,100247,90.0,21.446224,106.692020,59.9,0.2,320.9,OFF,-53,40.5|100247|90.0|21.446224|106.692020|59.9|0.2|320.9|OFF
2026-05-21T09:12:46,40.5,100249,90.2,21.446220,106.692020,59.1,1.1,338.0,OFF,-60,40.5|100249|90.2|21.446220|106.692020|59.1|1.1|338.0|OFF
2026-05-21T09:12:53,40.6,100241,90.4,21.446222,106.692020,59.3,0.2,338.0,OFF,-48,40.6|100241|90.4|21.446222|106.692020|59.3|0.2|338.0|OFF
2026-05-21T09:13:00,40.7,100245,90.1,21.446220,106.692010,58.8,0.2,338.0,OFF,-52,40.7|100245|90.1|21.446220|106.692010|58.8|0.2|338.0|OFF
2026-05-21T09:13:07,40.8,100245,90.3,21.446218,106.692020,58.8,0.1,338.0,OFF,-48,40.8|100245|90.3|21.446218|106.692020|58.8|0.1|338.0|OFF
2026-05-21T09:13:14,40.9,100245,90.4,21.446215,106.692010,59.1,0.3,338.0,OFF,-59,40.9|100245|90.4|21.446215|106.692010|59.1|0.3|338.0|OFF
2026-05-21T09:13:21,40.9,100243,90.2,21.446217,106.692010,59.4,0.1,338.0,OFF,-55,40.9|100243|90.2|21.446217|106.692010|59.4|0.1|338.0|OFF
2026-05-21T09:13:28,41.0,100239,90.5,21.446215,106.692010,60.5,0.1,338.0,OFF,-49,41.0|100239|90.5|21.446215|106.692010|60.5|0.1|338.0|OFF
2026-05-21T09:13:35,41.1,100247,90.6,21.446211,106.692000,60.6,0.3,338.0,OFF,-51,41.1|100247|90.6|21.446211|106.692000|60.6|0.3|338.0|OFF
2026-05-21T09:13:42,41.2,100238,90.1,21.446213,106.692000,61.0,0.3,338.0,OFF,-50,41.2|100238|90.1|21.446213|106.692000|61.0|0.3|338.0|OFF
2026-05-21T09:13:49,41.3,100244,90.1,21.446220,106.692000,62.1,0.0,338.0,OFF,-55,41.3|100244|90.1|21.446220|106.692000|62.1|0.0|338.0|OFF
2026-05-21T09:13:56,41.4,100247,90.0,21.446222,106.692000,63.1,0.2,338.0,OFF,-55,41.4|100247|90.0|21.446222|106.692000|63.1|0.2|338.0|OFF
2026-05-21T09:14:03,41.4,100251,90.1,21.446230,106.692000,65.3,0.1,338.0,OFF,-55,41.4|100251|90.1|21.446230|106.692000|65.3|0.1|338.0|OFF
2026-05-21T09:14:10,41.5,100241,90.4,21.446236,106.692000,66.1,0.3,338.0,OFF,-58,41.5|100241|90.4|21.446236|106.692000|66.1|0.3|338.0|OFF
2026-05-21T09:14:17,41.6,100243,90.5,21.446236,106.692000,66.6,0.1,338.0,OFF,-60,41.6|100243|90.5|21.446236|106.692000|66.6|0.1|338.0|OFF
2026-05-21T09:14:24,41.7,100238,90.6,21.446232,106.692000,66.9,0.3,338.0,OFF,-56,41.7|100238|90.6|21.446232|106.692000|66.9|0.3|338.0|OFF
2026-05-21T09:14:31,41.8,100241,90.1,21.446226,106.692000,66.6,0.1,338.0,OFF,-69,41.8|100241|90.1|21.446226|106.692000|66.6|0.1|338.0|OFF
2026-05-21T09:14:38,41.8,100244,90.8,21.446228,106.692000,64.5,0.1,338.0,OFF,-51,41.8|100244|90.8|21.446228|106.692000|64.5|0.1|338.0|OFF
2026-05-21T09:14:45,41.9,100237,90.2,21.446226,106.692000,63.6,0.4,338.0,OFF,-59,41.9|100237|90.2|21.446226|106.692000|63.6|0.4|338.0|OFF
2026-05-21T09:14:52,41.9,100243,89.4,21.446232,106.692000,63.6,0.5,338.0,OFF,-65,41.9|100243|89.4|21.446232|106.692000|63.6|0.5|338.0|OFF
2026-05-21T09:14:59,42.0,100244,90.4,21.446230,106.692000,62.6,0.1,338.0,OFF,-63,42.0|100244|90.4|21.446230|106.692000|62.6|0.1|338.0|OFF
2026-05-21T09:15:06,42.0,100246,90.1,21.446226,106.692000,62.2,0.4,338.0,OFF,-63,42.0|100246|90.1|21.446226|106.692000|62.2|0.4|338.0|OFF
2026-05-21T09:15:13,42.1,100242,90.7,21.446220,106.692010,61.1,0.6,338.0,OFF,-62,42.1|100242|90.7|21.446220|106.692010|61.1|0.6|338.0|OFF
2026-05-21T09:15:20,42.1,100244,90.8,21.446228,106.692000,60.9,0.2,338.0,OFF,-61,42.1|100244|90.8|21.446228|106.692000|60.9|0.2|338.0|OFF
2026-05-21T09:15:27,42.2,100243,90.4,21.446232,106.692000,60.8,0.1,338.0,OFF,-56,42.2|100243|90.4|21.446232|106.692000|60.8|0.1|338.0|OFF
2026-05-21T09:15:34,42.2,100239,90.6,21.446230,106.692000,61.1,0.1,338.0,OFF,-53,42.2|100239|90.6|21.446230|106.692000|61.1|0.1|338.0|OFF
2026-05-21T09:15:41,42.2,100243,90.8,21.446238,106.692000,60.2,0.4,338.0,OFF,-54,42.2|100243|90.8|21.446238|106.692000|60.2|0.4|338.0|OFF
2026-05-21T09:15:48,42.3,100244,90.3,21.446239,106.692000,59.8,0.1,338.0,OFF,-54,42.3|100244|90.3|21.446239|106.692000|59.8|0.1|338.0|OFF
2026-05-21T09:15:55,42.3,100241,90.6,21.446236,106.692010,59.7,0.1,338.0,OFF,-54,42.3|100241|90.6|21.446236|106.692010|59.7|0.1|338.0|OFF
2026-05-21T09:16:02,42.3,100243,90.5,21.446239,106.692000,60.0,0.1,338.0,OFF,-48,42.3|100243|90.5|21.446239|106.692000|60.0|0.1|338.0|OFF
2026-05-21T09:16:09,42.3,100243,90.5,21.446217,106.692000,60.0,1.6,183.7,OFF,-54,42.3|100243|90.5|21.446217|106.692000|60.0|1.6|183.7|OFF
2026-05-21T09:16:16,42.4,100245,90.4,21.446218,106.692000,59.9,1.8,308.5,OFF,-48,42.4|100245|90.4|21.446218|106.692000|59.9|1.8|308.5|OFF
2026-05-21T09:16:23,42.4,100242,90.3,21.446228,106.692010,59.8,0.4,308.5,OFF,-47,42.4|100242|90.3|21.446228|106.692010|59.8|0.4|308.5|OFF
2026-05-21T09:16:30,42.4,100245,90.7,21.446224,106.692010,60.1,0.3,308.5,OFF,-45,42.4|100245|90.7|21.446224|106.692010|60.1|0.3|308.5|OFF
2026-05-21T09:16:37,42.5,100245,90.1,21.446226,106.692010,60.2,0.1,308.5,OFF,-52,42.5|100245|90.1|21.446226|106.692010|60.2|0.1|308.5|OFF
2026-05-21T09:16:44,42.5,100244,90.1,21.446224,106.692000,60.9,0.1,308.5,OFF,-50,42.5|100244|90.1|21.446224|106.692000|60.9|0.1|308.5|OFF
2026-05-21T09:16:51,42.5,100245,90.1,21.446218,106.692000,61.7,0.0,308.5,OFF,-51,42.5|100245|90.1|21.446218|106.692000|61.7|0.0|308.5|OFF
2026-05-21T09:16:58,42.6,100244,89.8,21.446209,106.692000,62.3,0.0,308.5,OFF,-50,42.6|100244|89.8|21.446209|106.692000|62.3|0.0|308.5|OFF
2026-05-21T09:17:05,42.6,100252,89.5,21.446211,106.692000,61.7,0.1,308.5,OFF,-51,42.6|100252|89.5|21.446211|106.692000|61.7|0.1|308.5|OFF
2026-05-21T09:17:12,42.6,100253,89.7,21.446213,106.692000,60.4,0.0,308.5,OFF,-56,42.6|100253|89.7|21.446213|106.692000|60.4|0.0|308.5|OFF
2026-05-21T09:17:19,42.7,100257,89.4,21.446217,106.692000,59.7,0.8,308.5,OFF,-58,42.7|100257|89.4|21.446217|106.692000|59.7|0.8|308.5|OFF
2026-05-21T09:17:26,42.7,100248,90.1,21.446224,106.692010,58.7,0.7,308.5,OFF,-54,42.7|100248|90.1|21.446224|106.692010|58.7|0.7|308.5|OFF
2026-05-21T09:17:33,42.7,100247,90.1,21.446224,106.692010,57.9,0.1,308.5,OFF,-59,42.7|100247|90.1|21.446224|106.692010|57.9|0.1|308.5|OFF
2026-05-21T09:17:40,42.7,100251,89.4,21.446224,106.692010,56.9,0.5,308.5,OFF,-59,42.7|100251|89.4|21.446224|106.692010|56.9|0.5|308.5|OFF
2026-05-21T09:17:47,42.8,100246,90.1,21.446224,106.692010,57.3,0.4,308.5,OFF,-56,42.8|100246|90.1|21.446224|106.692010|57.3|0.4|308.5|OFF
2026-05-21T09:17:54,42.8,100236,90.5,21.446228,106.692000,57.0,0.1,308.5,OFF,-61,42.8|100236|90.5|21.446228|106.692000|57.0|0.1|308.5|OFF
2026-05-21T09:18:01,42.8,100249,89.9,21.446228,106.692000,56.7,0.1,308.5,OFF,-62,42.8|100249|89.9|21.446228|106.692000|56.7|0.1|308.5|OFF
2026-05-21T09:18:08,42.8,100252,90.0,21.446228,106.692000,56.3,0.3,308.5,OFF,-48,42.8|100252|90.0|21.446228|106.692000|56.3|0.3|308.5|OFF
2026-05-21T09:18:15,42.8,100245,89.8,21.446230,106.692000,55.8,0.3,308.5,OFF,-49,42.8|100245|89.8|21.446230|106.692000|55.8|0.3|308.5|OFF
2026-05-21T09:18:22,42.9,100250,90.2,21.446232,106.692000,56.3,0.8,308.5,OFF,-58,42.9|100250|90.2|21.446232|106.692000|56.3|0.8|308.5|OFF
2026-05-21T09:18:29,42.9,100248,90.1,21.446232,106.692010,56.0,0.8,308.5,OFF,-58,42.9|100248|90.1|21.446232|106.692010|56.0|0.8|308.5|OFF
2026-05-21T09:18:36,42.9,100245,89.9,21.446230,106.692010,56.1,0.1,308.5,OFF,-58,42.9|100245|89.9|21.446230|106.692010|56.1|0.1|308.5|OFF
2026-05-21T09:18:43,42.9,100251,89.6,21.446228,106.692000,56.3,0.3,308.5,OFF,-51,42.9|100251|89.6|21.446228|106.692000|56.3|0.3|308.5|OFF
2026-05-21T09:18:50,42.9,100245,90.3,21.446224,106.692010,57.7,0.1,308.5,OFF,-52,42.9|100245|90.3|21.446224|106.692010|57.7|0.1|308.5|OFF
2026-05-21T09:18:57,42.9,100248,90.6,21.446224,106.692010,58.0,0.5,308.5,OFF,-51,42.9|100248|90.6|21.446224|106.692010|58.0|0.5|308.5|OFF
2026-05-21T09:19:04,42.9,100253,89.5,21.446220,106.692010,58.3,0.3,308.5,OFF,-53,42.9|100253|89.5|21.446220|106.692010|58.3|0.3|308.5|OFF
2026-05-21T09:19:11,43.0,100255,89.8,21.446222,106.692020,58.1,0.5,308.5,OFF,-47,43.0|100255|89.8|21.446222|106.692020|58.1|0.5|308.5|OFF
2026-05-21T09:19:18,43.0,100250,90.0,21.446224,106.692020,57.9,1.4,198.9,OFF,-50,43.0|100250|90.0|21.446224|106.692020|57.9|1.4|198.9|OFF
2026-05-21T09:19:25,43.0,100249,89.9,21.446228,106.692020,57.8,0.2,198.9,OFF,-58,43.0|100249|89.9|21.446228|106.692020|57.8|0.2|198.9|OFF
2026-05-21T09:19:32,43.0,100246,90.1,21.446226,106.692020,58.3,0.5,198.9,OFF,-50,43.0|100246|90.1|21.446226|106.692020|58.3|0.5|198.9|OFF
2026-05-21T09:19:39,43.0,100243,89.8,21.446228,106.692020,58.5,0.5,198.9,OFF,-57,43.0|100243|89.8|21.446228|106.692020|58.5|0.5|198.9|OFF
2026-05-21T09:19:46,43.0,100245,90.4,21.446230,106.692020,58.3,0.2,198.9,OFF,-64,43.0|100245|90.4|21.446230|106.692020|58.3|0.2|198.9|OFF
2026-05-21T09:19:53,43.0,100246,90.3,21.446228,106.692020,58.5,0.3,198.9,OFF,-49,43.0|100246|90.3|21.446228|106.692020|58.5|0.3|198.9|OFF
2026-05-21T09:20:00,43.0,100243,90.6,21.446230,106.692020,59.5,0.3,198.9,OFF,-51,43.0|100243|90.6|21.446230|106.692020|59.5|0.3|198.9|OFF
2026-05-21T09:20:07,43.0,100240,90.7,21.446226,106.692020,59.1,0.6,198.9,OFF,-57,43.0|100240|90.7|21.446226|106.692020|59.1|0.6|198.9|OFF
2026-05-21T09:20:21,43.0,100241,90.4,21.446232,106.692020,58.8,0.4,320.2,OFF,-52,43.0|100241|90.4|21.446232|106.692020|58.8|0.4|320.2|OFF
2026-05-21T09:20:28,43.0,100247,90.6,21.446230,106.692020,59.5,0.1,320.2,OFF,-49,43.0|100247|90.6|21.446230|106.692020|59.5|0.1|320.2|OFF
2026-05-21T09:20:35,43.0,100245,90.5,21.446228,106.692020,59.7,0.2,320.2,OFF,-57,43.0|100245|90.5|21.446228|106.692020|59.7|0.2|320.2|OFF
2026-05-21T09:20:42,43.0,100251,90.1,21.446230,106.692020,59.3,0.4,320.2,OFF,-49,43.0|100251|90.1|21.446230|106.692020|59.3|0.4|320.2|OFF
2026-05-21T09:20:56,43.1,100252,89.2,21.446224,106.692020,59.3,0.1,320.2,OFF,-52,43.1|100252|89.2|21.446224|106.692020|59.3|0.1|320.2|OFF
2026-05-21T09:21:03,43.1,100255,89.8,21.446226,106.692020,59.7,0.2,320.2,OFF,-53,43.1|100255|89.8|21.446226|106.692020|59.7|0.2|320.2|OFF
2026-05-21T09:21:10,43.1,100247,90.1,21.446226,106.692020,60.0,0.6,320.2,OFF,-49,43.1|100247|90.1|21.446226|106.692020|60.0|0.6|320.2|OFF
2026-05-21T09:21:17,43.1,100249,89.7,21.446224,106.692010,60.3,0.2,320.2,OFF,-50,43.1|100249|89.7|21.446224|106.692010|60.3|0.2|320.2|OFF
2026-05-21T09:21:31,43.1,99850,123.7,21.446165,106.692090,91.1,10.5,16.5,OFF,-65,43.1|99850|123.7|21.446165|106.692090|91.1|10.5|16.5|OFF
2026-05-21T09:21:38,43.0,99468,155.8,21.446131,106.692140,125.8,6.3,151.1,OFF,-63,43.0|99468|155.8|21.446131|106.692140|125.8|6.3|151.1|OFF
2026-05-21T09:21:45,42.9,99006,194.8,21.446072,106.692160,165.3,3.8,98.4,OFF,-66,42.9|99006|194.8|21.446072|106.692160|165.3|3.8|98.4|OFF
2026-05-21T09:21:52,42.8,98523,237.4,21.446011,106.692190,211.0,7.6,40.8,OFF,-79,42.8|98523|237.4|21.446011|106.692190|211.0|7.6|40.8|OFF
2026-05-21T09:21:59,42.7,98142,269.3,21.446051,106.692190,249.3,13.1,9.2,OFF,-71,42.7|98142|269.3|21.446051|106.692190|249.3|13.1|9.2|OFF
2026-05-21T09:22:06,42.6,97702,306.4,21.446157,106.692140,286.0,18.4,302.2,OFF,-84,42.6|97702|306.4|21.446157|106.692140|286.0|18.4|302.2|OFF
2026-05-21T09:22:13,42.5,97234,345.8,21.446175,106.692050,328.6,7.1,43.2,OFF,-72,42.5|97234|345.8|21.446175|106.692050|328.6|7.1|43.2|OFF
2026-05-21T09:22:20,42.4,96750,388.7,21.446276,106.691940,367.2,5.2,343.8,OFF,-74,42.4|96750|388.7|21.446276|106.691940|367.2|5.2|343.8|OFF
2026-05-21T09:22:27,42.3,96349,422.3,21.446419,106.691730,405.8,28.7,316.0,OFF,-73,42.3|96349|422.3|21.446419|106.691730|405.8|28.7|316.0|OFF
2026-05-21T09:22:34,42.2,95916,460.7,21.446501,106.691600,452.0,12.6,319.0,OFF,-78,42.2|95916|460.7|21.446501|106.691600|452.0|12.6|319.0|OFF
2026-05-21T09:22:41,42.1,95460,500.3,21.446775,106.691510,490.8,16.2,3.4,OFF,-79,42.1|95460|500.3|21.446775|106.691510|490.8|16.2|3.4|OFF
2026-05-21T09:22:48,42.0,95088,532.3,21.446978,106.691510,524.0,20.1,345.4,OFF,-76,42.0|95088|532.3|21.446978|106.691510|524.0|20.1|345.4|OFF
2026-05-21T09:22:55,41.9,94707,567.6,21.447277,106.691530,565.8,21.4,6.1,OFF,-86,41.9|94707|567.6|21.447277|106.691530|565.8|21.4|6.1|OFF
2026-05-21T09:23:02,41.8,94295,603.1,21.447565,106.691570,604.6,12.4,38.2,OFF,-74,41.8|94295|603.1|21.447565|106.691570|604.6|12.4|38.2|OFF
2026-05-21T09:23:09,41.7,93822,644.2,21.447866,106.691690,642.5,30.4,339.6,OFF,-81,41.7|93822|644.2|21.447866|106.691690|642.5|30.4|339.6|OFF
2026-05-21T09:23:16,41.6,93426,679.8,21.448298,106.691800,680.8,33.9,0.5,OFF,-79,41.6|93426|679.8|21.448298|106.691800|680.8|33.9|0.5|OFF
2026-05-21T09:23:23,41.5,92982,718.6,21.448814,106.691900,718.5,48.7,11.2,OFF,-79,41.5|92982|718.6|21.448814|106.691900|718.5|48.7|11.2|OFF
2026-05-21T09:23:30,41.4,92590,754.2,21.449356,106.692020,758.8,33.8,4.1,OFF,-81,41.4|92590|754.2|21.449356|106.692020|758.8|33.8|4.1|OFF
2026-05-21T09:23:37,41.3,92170,791.2,21.449942,106.692160,796.9,35.2,355.8,OFF,-89,41.3|92170|791.2|21.449942|106.692160|796.9|35.2|355.8|OFF
2026-05-21T09:23:44,41.2,91754,829.2,21.450550,106.692350,837.4,42.2,18.7,OFF,-82,41.2|91754|829.2|21.450550|106.692350|837.4|42.2|18.7|OFF
2026-05-21T09:23:51,41.1,91338,866.2,21.451185,106.692560,876.6,29.6,350.1,OFF,-81,41.1|91338|866.2|21.451185|106.692560|876.6|29.6|350.1|OFF
2026-05-21T09:23:58,41.0,90984,899.5,21.451847,106.692750,911.4,45.9,18.7,OFF,-84,41.0|90984|899.5|21.451847|106.692750|911.4|45.9|18.7|OFF
2026-05-21T09:24:05,41.0,90577,935.4,21.452456,106.692980,948.9,52.0,21.8,OFF,-80,41.0|90577|935.4|21.452456|106.692980|948.9|52.0|21.8|OFF
2026-05-21T09:24:12,40.9,90155,974.4,21.453114,106.693210,989.5,40.9,0.7,OFF,-90,40.9|90155|974.4|21.453114|106.693210|989.5|40.9|0.7|OFF
2026-05-21T09:24:19,40.8,89740,1012.7,21.453781,106.693600,1032.6,51.4,36.6,OFF,-83,40.8|89740|1012.7|21.453781|106.693600|1032.6|51.4|36.6|OFF
2026-05-21T09:24:26,40.7,89337,1049.8,21.454519,106.694050,1066.0,39.0,34.2,OFF,-91,40.7|89337|1049.8|21.454519|106.694050|1066.0|39.0|34.2|OFF
2026-05-21T09:24:33,40.7,88955,1084.2,21.455208,106.694600,1103.4,65.6,39.9,OFF,-82,40.7|88955|1084.2|21.455208|106.694600|1103.4|65.6|39.9|OFF
2026-05-21T09:24:40,40.6,88578,1119.7,21.455896,106.695080,1141.6,44.1,30.2,OFF,-95,40.6|88578|1119.7|21.455896|106.695080|1141.6|44.1|30.2|OFF
2026-05-21T09:24:47,40.6,88182,1156.8,21.456532,106.695640,1174.8,50.2,51.1,OFF,-90,40.6|88182|1156.8|21.456532|106.695640|1174.8|50.2|51.1|OFF
